,State,Year,Quarter,District,RegisteredUser
11339,rajasthan,2020,2,bharatpur district,387228
11340,rajasthan,2020,2,barmer district,339591
11341,rajasthan,2020,2,ajmer district,543273
11342,rajasthan,2020,2,chittorgarh district,260273
11343,rajasthan,2020,2,hanumangarh district,236656
11344,rajasthan,2020,2,pratapgarh district,65571
11345,rajasthan,2020,2,sawai madhopur district,232702
11346,rajasthan,2020,2,jalore district,214252
11347,rajasthan,2020,2,bikaner district,411873
11348,rajasthan,2020,2,sikar district,589850
11349,rajasthan,2020,2,dholpur district,116972
11350,rajasthan,2020,2,sirohi district,148341
11351,rajasthan,2020,2,rajsamand district,156088
11352,rajasthan,2020,2,jaisalmer district,123119
11353,rajasthan,2020,2,bundi district,160378
11354,rajasthan,2020,2,jhalawar district,179103
11355,rajasthan,2020,2,alwar district,915475
11356,rajasthan,2020,2,kota district,529843
11357,rajasthan,2020,2,jhunjhunu district,438673
11358,rajasthan,2020,1,pali district,268302
11359,rajasthan,2020,1,ganganagar district,310884
11360,rajasthan,2020,1,churu district,275729
11361,rajasthan,2020,1,jaipur district,2966508
11362,rajasthan,2020,1,baran district,133269
11363,rajasthan,2020,1,bhilwara district,442746
11364,rajasthan,2020,1,banswara district,82838
11365,rajasthan,2020,1,dungarpur district,76324
11366,rajasthan,2020,1,tonk district,216178
11367,rajasthan,2020,1,jodhpur district,695569
11368,rajasthan,2020,1,karauli district,164040
11369,rajasthan,2020,1,udaipur district,422167
11370,rajasthan,2020,1,dausa district,308670
11371,rajasthan,2020,1,nagaur district,437492
11372,rajasthan,2020,1,bharatpur district,329290
11373,rajasthan,2020,1,barmer district,286601
11374,rajasthan,2020,1,ajmer district,482545
11375,rajasthan,2020,1,chittorgarh district,231108
11376,rajasthan,2020,1,hanumangarh district,216674
11377,rajasthan,2020,1,pratapgarh district,55077
11378,rajasthan,2020,1,sawai madhopur district,209020
11379,rajasthan,2020,1,jalore district,180293
11380,rajasthan,2020,1,bikaner district,362779
11381,rajasthan,2020,1,sikar district,522371
11382,rajasthan,2020,1,dholpur district,101624
11383,rajasthan,2020,1,sirohi district,129859
11384,rajasthan,2020,1,rajsamand district,135151
11385,rajasthan,2020,1,jaisalmer district,105533
11386,rajasthan,2020,1,bundi district,142309
11387,rajasthan,2020,1,jhalawar district,155961
11388,rajasthan,2020,1,alwar district,825297
11389,rajasthan,2020,1,kota district,483202
11390,rajasthan,2020,1,jhunjhunu district,386643
11391,rajasthan,2020,4,pali district,382655
11392,rajasthan,2020,4,ganganagar district,388034
11393,rajasthan,2020,4,churu district,386458
11394,rajasthan,2020,4,jaipur district,3679874
11395,rajasthan,2020,4,baran district,187876
11396,rajasthan,2020,4,bhilwara district,600492
11397,rajasthan,2020,4,banswara district,129685
11398,rajasthan,2020,4,dungarpur district,117041
11399,rajasthan,2020,4,tonk district,296247
11400,rajasthan,2020,4,jodhpur district,956422
11401,rajasthan,2020,4,karauli district,227131
11402,rajasthan,2020,4,udaipur district,572833
11403,rajasthan,2020,4,dausa district,403566
11404,rajasthan,2020,4,nagaur district,621602
11405,rajasthan,2020,4,bharatpur district,488657
11406,rajasthan,2020,4,barmer district,427187
11407,rajasthan,2020,4,ajmer district,667786
11408,rajasthan,2020,4,chittorgarh district,318559
11409,rajasthan,2020,4,hanumangarh district,275838
11410,rajasthan,2020,4,pratapgarh district,83444
11411,rajasthan,2020,4,sawai madhopur district,284274
11412,rajasthan,2020,4,jalore district,267460
11413,rajasthan,2020,4,bikaner district,505877
11414,rajasthan,2020,4,sikar district,712668
11415,rajasthan,2020,4,dholpur district,144560
11416,rajasthan,2020,4,sirohi district,181922
11417,rajasthan,2020,4,rajsamand district,196490
11418,rajasthan,2020,4,jaisalmer district,153298
11419,rajasthan,2020,4,bundi district,197914
11420,rajasthan,2020,4,jhalawar district,223785
11421,rajasthan,2020,4,alwar district,1096436
11422,rajasthan,2020,4,kota district,625674
11423,rajasthan,2020,4,jhunjhunu district,527749
11424,rajasthan,2018,3,pali district,101547
11425,rajasthan,2018,3,ganganagar district,142855
11426,rajasthan,2018,3,churu district,109711
11427,rajasthan,2018,3,jaipur district,1438305
11428,rajasthan,2018,3,baran district,56723
11429,rajasthan,2018,3,bhilwara district,184376
11430,rajasthan,2018,3,banswara district,32411
11431,rajasthan,2018,3,dungarpur district,28921
11432,rajasthan,2018,3,tonk district,87896
11433,rajasthan,2018,3,jodhpur district,278965
11434,rajasthan,2018,3,karauli district,66878
11435,rajasthan,2018,3,udaipur district,176698
11436,rajasthan,2018,3,dausa district,129378
11437,rajasthan,2018,3,nagaur district,170749
11438,rajasthan,2018,3,bharatpur district,122606
11439,rajasthan,2018,3,barmer district,102055
11440,rajasthan,2018,3,ajmer district,193489
11441,rajasthan,2018,3,chittorgarh district,98403
11442,rajasthan,2018,3,hanumangarh district,97960
11443,rajasthan,2018,3,pratapgarh district,22277
11444,rajasthan,2018,3,sawai madhopur district,89420
11445,rajasthan,2018,3,jalore district,61847
11446,rajasthan,2018,3,bikaner district,143790
11447,rajasthan,2018,3,sikar district,216465
11448,rajasthan,2018,3,dholpur district,38748
11449,rajasthan,2018,3,sirohi district,50897
11450,rajasthan,2018,3,rajsamand district,50283
11451,rajasthan,2018,3,jaisalmer district,37997
11452,rajasthan,2018,3,bundi district,56771
11453,rajasthan,2018,3,jhalawar district,60666
11454,rajasthan,2018,3,alwar district,345018
11455,rajasthan,2018,3,kota district,218406
11456,rajasthan,2018,3,jhunjhunu district,162942
11457,rajasthan,2018,2,pali district,81711
11458,rajasthan,2018,2,ganganagar district,118537
11459,rajasthan,2018,2,churu district,89207
11460,rajasthan,2018,2,jaipur district,1182983
11461,rajasthan,2018,2,baran district,45406
11462,rajasthan,2018,2,bhilwara district,149055
11463,rajasthan,2018,2,banswara district,25823
11464,rajasthan,2018,2,dungarpur district,23272
11465,rajasthan,2018,2,tonk district,69812
11466,rajasthan,2018,2,jodhpur district,229215
11467,rajasthan,2018,2,karauli district,52721
11468,rajasthan,2018,2,udaipur district,146348
11469,rajasthan,2018,2,dausa district,104199
11470,rajasthan,2018,2,nagaur district,138240
11471,rajasthan,2018,2,bharatpur district,96668
11472,rajasthan,2018,2,barmer district,80550
11473,rajasthan,2018,2,ajmer district,157947
11474,rajasthan,2018,2,chittorgarh district,79200
11475,rajasthan,2018,2,hanumangarh district,81080
11476,rajasthan,2018,2,pratapgarh district,17572
11477,rajasthan,2018,2,sawai madhopur district,72393
11478,rajasthan,2018,2,jalore district,47533
11479,rajasthan,2018,2,bikaner district,117098
11480,rajasthan,2018,2,sikar district,178308
11481,rajasthan,2018,2,dholpur district,30288
11482,rajasthan,2018,2,sirohi district,40915
11483,rajasthan,2018,2,rajsamand district,39843
11484,rajasthan,2018,2,jaisalmer district,29696
11485,rajasthan,2018,2,bundi district,45475
11486,rajasthan,2018,2,jhalawar district,47020
11487,rajasthan,2018,2,alwar district,275869
11488,rajasthan,2018,2,kota district,184759
11489,rajasthan,2018,2,jhunjhunu district,134221
11490,rajasthan,2018,1,pali district,61805
11491,rajasthan,2018,1,ganganagar district,89175
11492,rajasthan,2018,1,churu district,65574
11493,rajasthan,2018,1,jaipur district,900773
11494,rajasthan,2018,1,baran district,34380
11495,rajasthan,2018,1,bhilwara district,111753
11496,rajasthan,2018,1,banswara district,18977
11497,rajasthan,2018,1,dungarpur district,17191
11498,rajasthan,2018,1,tonk district,51391
11499,rajasthan,2018,1,jodhpur district,172648
11500,rajasthan,2018,1,karauli district,38670
11501,rajasthan,2018,1,udaipur district,111919
11502,rajasthan,2018,1,dausa district,75701
11503,rajasthan,2018,1,nagaur district,101581
11504,rajasthan,2018,1,bharatpur district,68429
11505,rajasthan,2018,1,barmer district,60424
11506,rajasthan,2018,1,ajmer district,118458
11507,rajasthan,2018,1,chittorgarh district,59344
11508,rajasthan,2018,1,hanumangarh district,61196
11509,rajasthan,2018,1,pratapgarh district,13060
11510,rajasthan,2018,1,sawai madhopur district,54942
11511,rajasthan,2018,1,jalore district,35230
11512,rajasthan,2018,1,bikaner district,86986
11513,rajasthan,2018,1,sikar district,133983
11514,rajasthan,2018,1,dholpur district,22160
11515,rajasthan,2018,1,sirohi district,30697
11516,rajasthan,2018,1,rajsamand district,29111
11517,rajasthan,2018,1,jaisalmer district,21619
11518,rajasthan,2018,1,bundi district,33190
11519,rajasthan,2018,1,jhalawar district,34416
11520,rajasthan,2018,1,alwar district,203096
11521,rajasthan,2018,1,kota district,141411
11522,rajasthan,2018,1,jhunjhunu district,98912
11523,rajasthan,2018,4,pali district,131779
11524,rajasthan,2018,4,ganganagar district,177343
11525,rajasthan,2018,4,churu district,136526
11526,rajasthan,2018,4,jaipur district,1733893
11527,rajasthan,2018,4,baran district,69618
11528,rajasthan,2018,4,bhilwara district,225409
11529,rajasthan,2018,4,banswara district,39870
11530,rajasthan,2018,4,dungarpur district,36209
11531,rajasthan,2018,4,tonk district,108182
11532,rajasthan,2018,4,jodhpur district,352924
11533,rajasthan,2018,4,karauli district,83730
11534,rajasthan,2018,4,udaipur district,216089
11535,rajasthan,2018,4,dausa district,159826
11536,rajasthan,2018,4,nagaur district,210067
11537,rajasthan,2018,4,bharatpur district,153239
11538,rajasthan,2018,4,barmer district,133426
11539,rajasthan,2018,4,ajmer district,237037
11540,rajasthan,2018,4,chittorgarh district,119954
11541,rajasthan,2018,4,hanumangarh district,119418
11542,rajasthan,2018,4,pratapgarh district,27122
11543,rajasthan,2018,4,sawai madhopur district,109006
11544,rajasthan,2018,4,jalore district,81063
11545,rajasthan,2018,4,bikaner district,176734
11546,rajasthan,2018,4,sikar district,262310
11547,rajasthan,2018,4,dholpur district,48912
11548,rajasthan,2018,4,sirohi district,64717
11549,rajasthan,2018,4,rajsamand district,64037
11550,rajasthan,2018,4,jaisalmer district,48941
11551,rajasthan,2018,4,bundi district,70036
11552,rajasthan,2018,4,jhalawar district,75398
11553,rajasthan,2018,4,alwar district,426052
11554,rajasthan,2018,4,kota district,263264
11555,rajasthan,2018,4,jhunjhunu district,196607
11556,rajasthan,2021,3,pali district,484755
11557,rajasthan,2021,3,ganganagar district,481739
11558,rajasthan,2021,3,churu district,491812
11559,rajasthan,2021,3,jaipur district,4534297
11560,rajasthan,2021,3,baran district,238205
11561,rajasthan,2021,3,bhilwara district,760232
11562,rajasthan,2021,3,banswara district,165628
11563,rajasthan,2021,3,dungarpur district,149490
11564,rajasthan,2021,3,tonk district,374118
11565,rajasthan,2021,3,jodhpur district,1202937
11566,rajasthan,2021,3,karauli district,287377
11567,rajasthan,2021,3,udaipur district,716657
11568,rajasthan,2021,3,dausa district,506053
11569,rajasthan,2021,3,nagaur district,787565
11570,rajasthan,2021,3,bharatpur district,621337
11571,rajasthan,2021,3,barmer district,555443
11572,rajasthan,2021,3,ajmer district,835375
11573,rajasthan,2021,3,chittorgarh district,405372
11574,rajasthan,2021,3,hanumangarh district,344727
11575,rajasthan,2021,3,pratapgarh district,107977
11576,rajasthan,2021,3,sawai madhopur district,359201
11577,rajasthan,2021,3,jalore district,341575
11578,rajasthan,2021,3,bikaner district,643520
11579,rajasthan,2021,3,sikar district,892015
11580,rajasthan,2021,3,dholpur district,184104
11581,rajasthan,2021,3,sirohi district,228612
11582,rajasthan,2021,3,rajsamand district,248866
11583,rajasthan,2021,3,jaisalmer district,200177
11584,rajasthan,2021,3,bundi district,251774
11585,rajasthan,2021,3,jhalawar district,286594
11586,rajasthan,2021,3,alwar district,1374586
11587,rajasthan,2021,3,kota district,777099
11588,rajasthan,2021,3,jhunjhunu district,660246
11589,rajasthan,2021,2,pali district,447779
11590,rajasthan,2021,2,ganganagar district,447213
11591,rajasthan,2021,2,churu district,452436
11592,rajasthan,2021,2,jaipur district,4226231
11593,rajasthan,2021,2,baran district,219493
11594,rajasthan,2021,2,bhilwara district,701929
11595,rajasthan,2021,2,banswara district,152564
11596,rajasthan,2021,2,dungarpur district,137559
11597,rajasthan,2021,2,tonk district,345171
11598,rajasthan,2021,2,jodhpur district,1114131
11599,rajasthan,2021,2,karauli district,265012
11600,rajasthan,2021,2,udaipur district,664816
11601,rajasthan,2021,2,dausa district,468401
11602,rajasthan,2021,2,nagaur district,726871
11603,rajasthan,2021,2,bharatpur district,573558
11604,rajasthan,2021,2,barmer district,508022
11605,rajasthan,2021,2,ajmer district,776294
11606,rajasthan,2021,2,chittorgarh district,373366
11607,rajasthan,2021,2,hanumangarh district,318916
11608,rajasthan,2021,2,pratapgarh district,98859
11609,rajasthan,2021,2,sawai madhopur district,331804
11610,rajasthan,2021,2,jalore district,314575
11611,rajasthan,2021,2,bikaner district,592883
11612,rajasthan,2021,2,sikar district,826855
11613,rajasthan,2021,2,dholpur district,169376
11614,rajasthan,2021,2,sirohi district,211770
11615,rajasthan,2021,2,rajsamand district,229951
11616,rajasthan,2021,2,jaisalmer district,182456
11617,rajasthan,2021,2,bundi district,231781
11618,rajasthan,2021,2,jhalawar district,262988
11619,rajasthan,2021,2,alwar district,1273307
11620,rajasthan,2021,2,kota district,722793
11621,rajasthan,2021,2,jhunjhunu district,611825
11622,rajasthan,2021,1,pali district,415885
11623,rajasthan,2021,1,ganganagar district,417045
11624,rajasthan,2021,1,churu district,419405
11625,rajasthan,2021,1,jaipur district,3951866
11626,rajasthan,2021,1,baran district,203337
11627,rajasthan,2021,1,bhilwara district,651400
11628,rajasthan,2021,1,banswara district,141400
11629,rajasthan,2021,1,dungarpur district,127350
11630,rajasthan,2021,1,tonk district,320035
11631,rajasthan,2021,1,jodhpur district,1036855
11632,rajasthan,2021,1,karauli district,246158
11633,rajasthan,2021,1,udaipur district,619264
11634,rajasthan,2021,1,dausa district,436073
11635,rajasthan,2021,1,nagaur district,674465
11636,rajasthan,2021,1,bharatpur district,532869
11637,rajasthan,2021,1,barmer district,467599
11638,rajasthan,2021,1,ajmer district,723852
11639,rajasthan,2021,1,chittorgarh district,346105
11640,rajasthan,2021,1,hanumangarh district,296847
11641,rajasthan,2021,1,pratapgarh district,91072
11642,rajasthan,2021,1,sawai madhopur district,308182
11643,rajasthan,2021,1,jalore district,291129
11644,rajasthan,2021,1,bikaner district,549650
11645,rajasthan,2021,1,sikar district,770103
11646,rajasthan,2021,1,dholpur district,157012
11647,rajasthan,2021,1,sirohi district,196962
11648,rajasthan,2021,1,rajsamand district,213464
11649,rajasthan,2021,1,jaisalmer district,167775
11650,rajasthan,2021,1,bundi district,214612
11651,rajasthan,2021,1,jhalawar district,243433
11652,rajasthan,2021,1,alwar district,1185599
11653,rajasthan,2021,1,kota district,674683
11654,rajasthan,2021,1,jhunjhunu district,569602
11655,rajasthan,2021,4,pali district,520123
11656,rajasthan,2021,4,ganganagar district,515921
11657,rajasthan,2021,4,churu district,529054
11658,rajasthan,2021,4,jaipur district,4841883
11659,rajasthan,2021,4,baran district,256568
11660,rajasthan,2021,4,bhilwara district,816969
11661,rajasthan,2021,4,banswara district,177866
11662,rajasthan,2021,4,dungarpur district,160624
11663,rajasthan,2021,4,tonk district,402370
11664,rajasthan,2021,4,jodhpur district,1288773
11665,rajasthan,2021,4,karauli district,309039
11666,rajasthan,2021,4,udaipur district,767224
11667,rajasthan,2021,4,dausa district,542538
11668,rajasthan,2021,4,nagaur district,845508
11669,rajasthan,2021,4,bharatpur district,667946
11670,rajasthan,2021,4,barmer district,600203
11671,rajasthan,2021,4,ajmer district,892912
11672,rajasthan,2021,4,chittorgarh district,435907
11673,rajasthan,2021,4,hanumangarh district,369948
11674,rajasthan,2021,4,pratapgarh district,116630
11675,rajasthan,2021,4,sawai madhopur district,386476
11676,rajasthan,2021,4,jalore district,367554
11677,rajasthan,2021,4,bikaner district,691555
11678,rajasthan,2021,4,sikar district,955025
11679,rajasthan,2021,4,dholpur district,198205
11680,rajasthan,2021,4,sirohi district,244921
11681,rajasthan,2021,4,rajsamand district,266920
11682,rajasthan,2021,4,jaisalmer district,216435
11683,rajasthan,2021,4,bundi district,270915
11684,rajasthan,2021,4,jhalawar district,308914
11685,rajasthan,2021,4,alwar district,1474129
11686,rajasthan,2021,4,kota district,831250
11687,rajasthan,2021,4,jhunjhunu district,706897
11688,rajasthan,2022,3,pali district,614763
11689,rajasthan,2022,3,ganganagar district,609264
11690,rajasthan,2022,3,churu district,630859
11691,rajasthan,2022,3,jaipur district,5696726
11692,rajasthan,2022,3,baran district,306488
11693,rajasthan,2022,3,bhilwara district,971352
11694,rajasthan,2022,3,banswara district,211215
11695,rajasthan,2022,3,dungarpur district,191535
11696,rajasthan,2022,3,tonk district,479568
11697,rajasthan,2022,3,jodhpur district,1517702
11698,rajasthan,2022,3,karauli district,370379
11699,rajasthan,2022,3,udaipur district,908034
11700,rajasthan,2022,3,dausa district,646611
11701,rajasthan,2022,3,nagaur district,1001401
11702,rajasthan,2022,3,bharatpur district,799601
