,State,Year,Quarter,District,count,amount
14112,chhattisgarh,2019,3,narayanpur district,38609,62303879.75476987
14113,chhattisgarh,2019,3,kanker district,187349,350436897.75481415
14114,chhattisgarh,2019,3,korea district,179034,332214564.5644927
14115,chhattisgarh,2019,3,mungeli district,91597,160821668.56034932
14116,chhattisgarh,2019,3,bilaspur district,998165,1661024492.5870595
14117,chhattisgarh,2019,3,balrampur district,149868,357557994.34776396
14118,chhattisgarh,2019,3,bijapur district,91833,198283499.35625884
14119,chhattisgarh,2019,3,bemetara district,144795,215769361.95399207
14120,chhattisgarh,2019,3,bastar district,223444,425608185.8589128
14121,chhattisgarh,2019,3,kondagaon district,98865,176502268.42671663
14122,chhattisgarh,2019,3,mahasamund district,245614,451812545.4709327
14123,chhattisgarh,2019,2,dhamtari district,129792,224601064.60839948
14124,chhattisgarh,2019,2,korba district,333692,647738439.6403924
14125,chhattisgarh,2019,2,surajpur district,132413,271873847.06389415
14126,chhattisgarh,2019,2,baloda bazar district,221143,425860968.55239475
14127,chhattisgarh,2019,2,sukma district,49779,135038882.88271204
14128,chhattisgarh,2019,2,raigarh district,431031,837453321.4246501
14129,chhattisgarh,2019,2,janjgir champa district,559574,924458855.5334843
14130,chhattisgarh,2019,2,jashpur district,117254,264280533.1828053
14131,chhattisgarh,2019,2,balod district,126367,214449206.33355334
14132,chhattisgarh,2019,2,kabirdham district,112190,192177770.6921211
14133,chhattisgarh,2019,2,surguja district,217707,486013730.88778156
14134,chhattisgarh,2019,2,dantewada district,67171,170474770.36004472
14135,chhattisgarh,2019,2,gariyaband district,88745,183912563.08200598
14136,chhattisgarh,2019,2,durg district,1547551,2380514730.2993526
14137,chhattisgarh,2019,2,rajnandgaon district,254329,483937834.9265368
14138,chhattisgarh,2019,2,raipur district,3068366,5288462569.173023
14139,chhattisgarh,2019,2,narayanpur district,28248,53965415.92474572
14140,chhattisgarh,2019,2,kanker district,126925,288031799.8913356
14141,chhattisgarh,2019,2,korea district,144064,294485943.6771824
14142,chhattisgarh,2019,2,mungeli district,77646,155911222.3354161
14143,chhattisgarh,2019,2,bilaspur district,845039,1454675923.9684186
14144,chhattisgarh,2019,2,balrampur district,119100,347340407.5913938
14145,chhattisgarh,2019,2,bijapur district,62405,165337534.91376665
14146,chhattisgarh,2019,2,bemetara district,109005,196623353.23445675
14147,chhattisgarh,2019,2,bastar district,162781,366941641.6442934
14148,chhattisgarh,2019,2,kondagaon district,71252,156325610.65860105
14149,chhattisgarh,2019,2,mahasamund district,186376,391467746.3395828
14150,chhattisgarh,2019,1,dhamtari district,127393,209101529.89930615
14151,chhattisgarh,2019,1,korba district,372554,577233813.7773559
14152,chhattisgarh,2019,1,surajpur district,147208,231844122.91644695
14153,chhattisgarh,2019,1,baloda bazar district,241579,389323840.7684001
14154,chhattisgarh,2019,1,sukma district,43905,89330823.71831319
14155,chhattisgarh,2019,1,raigarh district,487271,806661077.7315385
14156,chhattisgarh,2019,1,janjgir champa district,772956,1002709901.1296669
14157,chhattisgarh,2019,1,jashpur district,110172,222488873.21001586
14158,chhattisgarh,2019,1,balod district,121587,177414584.9702202
14159,chhattisgarh,2019,1,kabirdham district,119875,163043397.68265548
14160,chhattisgarh,2019,1,surguja district,227723,429088362.04631805
14161,chhattisgarh,2019,1,dantewada district,63018,131673356.21701257
14162,chhattisgarh,2019,1,gariyaband district,92577,168035253.84766734
14163,chhattisgarh,2019,1,durg district,1008156,1453318461.819101
14164,chhattisgarh,2019,1,rajnandgaon district,247733,400107405.4412125
14165,chhattisgarh,2019,1,raipur district,1847370,2956050311.786186
14166,chhattisgarh,2019,1,narayanpur district,26074,49783663.73427805
14167,chhattisgarh,2019,1,kanker district,122627,239779871.56521487
14168,chhattisgarh,2019,1,korea district,161384,271127156.53484166
14169,chhattisgarh,2019,1,mungeli district,79597,130902009.1119632
14170,chhattisgarh,2019,1,bilaspur district,760633,1049002076.6296932
14171,chhattisgarh,2019,1,balrampur district,115076,312596791.4590051
14172,chhattisgarh,2019,1,bijapur district,47810,92607592.19433284
14173,chhattisgarh,2019,1,bemetara district,110242,185597215.99455848
14174,chhattisgarh,2019,1,bastar district,164104,303174307.19293064
14175,chhattisgarh,2019,1,kondagaon district,73753,132832437.79960512
14176,chhattisgarh,2019,1,mahasamund district,195292,369728146.1505085
14177,chhattisgarh,2019,4,dhamtari district,226628,364594358.2390928
14178,chhattisgarh,2019,4,korba district,579614,1007648571.7689122
14179,chhattisgarh,2019,4,surajpur district,224124,411575360.19320095
14180,chhattisgarh,2019,4,baloda bazar district,372076,645723475.139449
14181,chhattisgarh,2019,4,sukma district,84343,205940213.5776856
14182,chhattisgarh,2019,4,raigarh district,727666,1244726770.8233235
14183,chhattisgarh,2019,4,janjgir champa district,869528,1362421999.961806
14184,chhattisgarh,2019,4,jashpur district,194854,350361155.7118863
14185,chhattisgarh,2019,4,balod district,211986,332199715.104324
14186,chhattisgarh,2019,4,kabirdham district,185476,282998909.3669796
14187,chhattisgarh,2019,4,surguja district,398053,730934546.7175045
14188,chhattisgarh,2019,4,dantewada district,117225,265146167.73870057
14189,chhattisgarh,2019,4,gariyaband district,147799,255244213.77110636
14190,chhattisgarh,2019,4,durg district,2628735,3617557460.4601965
14191,chhattisgarh,2019,4,rajnandgaon district,445558,711713323.6292998
14192,chhattisgarh,2019,4,raipur district,5644383,9527539915.79604
14193,chhattisgarh,2019,4,narayanpur district,46004,79062278.68644199
14194,chhattisgarh,2019,4,kanker district,232027,452866036.0415764
14195,chhattisgarh,2019,4,korea district,244650,448456877.46415675
14196,chhattisgarh,2019,4,mungeli district,124192,211669072.72300637
14197,chhattisgarh,2019,4,bilaspur district,1367178,2176560885.6034384
14198,chhattisgarh,2019,4,balrampur district,203589,479163643.4470446
14199,chhattisgarh,2019,4,bijapur district,112547,258665089.07495868
14200,chhattisgarh,2019,4,bemetara district,183767,308208450.5400082
14201,chhattisgarh,2019,4,bastar district,290231,574718383.181036
14202,chhattisgarh,2019,4,kondagaon district,123171,227155762.96871975
14203,chhattisgarh,2019,4,mahasamund district,320354,610936099.4831579
14204,chhattisgarh,2020,3,dhamtari district,464301,785732349.938926
14205,chhattisgarh,2020,3,korba district,1244497,2009501714.6041927
14206,chhattisgarh,2020,3,surajpur district,466294,871383230.3060559
14207,chhattisgarh,2020,3,baloda bazar district,771002,1235479975.3188782
14208,chhattisgarh,2020,3,sukma district,169385,438530201.2157915
14209,chhattisgarh,2020,3,raigarh district,1433072,2458680204.7860084
14210,chhattisgarh,2020,3,janjgir champa district,1514440,2490630273.085557
14211,chhattisgarh,2020,3,jashpur district,430402,733938150.3368851
14212,chhattisgarh,2020,3,balod district,471846,733232796.0256181
14213,chhattisgarh,2020,3,kabirdham district,402381,608806472.2682915
14214,chhattisgarh,2020,3,surguja district,707337,1327658513.4476824
14215,chhattisgarh,2020,3,dantewada district,229155,513318881.200006
14216,chhattisgarh,2020,3,gariyaband district,302410,526052466.32615495
14217,chhattisgarh,2020,3,durg district,3050549,4422630206.029019
14218,chhattisgarh,2020,3,rajnandgaon district,877383,1486830890.3385725
14219,chhattisgarh,2020,3,raipur district,6042530,10684762115.033833
14220,chhattisgarh,2020,3,narayanpur district,88855,172616130.5030778
14221,chhattisgarh,2020,3,kanker district,458506,944194080.7817578
14222,chhattisgarh,2020,3,korea district,505107,903153468.0155666
14223,chhattisgarh,2020,3,mungeli district,261398,440214275.05159545
14224,chhattisgarh,2020,3,bilaspur district,1745292,2896159000.806561
14225,chhattisgarh,2020,3,balrampur district,441036,1014202448.380359
14226,chhattisgarh,2020,3,bijapur district,211349,499340515.0420793
14227,chhattisgarh,2020,3,bemetara district,391183,568030403.7356443
14228,chhattisgarh,2020,3,bastar district,494723,996159111.5029507
14229,chhattisgarh,2020,3,kondagaon district,262629,472823128.6065277
14230,chhattisgarh,2020,3,mahasamund district,711477,1292683804.8464174
14231,chhattisgarh,2020,2,dhamtari district,417014,710351734.8383749
14232,chhattisgarh,2020,2,korba district,944646,1508035673.146365
14233,chhattisgarh,2020,2,surajpur district,359594,668176436.046548
14234,chhattisgarh,2020,2,baloda bazar district,633348,1023037088.3420137
14235,chhattisgarh,2020,2,sukma district,142964,350776600.2738137
14236,chhattisgarh,2020,2,raigarh district,1086995,1795114177.701589
14237,chhattisgarh,2020,2,janjgir champa district,1248433,2013421603.7532818
14238,chhattisgarh,2020,2,jashpur district,352428,567530236.0333706
14239,chhattisgarh,2020,2,balod district,375043,548044714.9343276
14240,chhattisgarh,2020,2,kabirdham district,326874,523719319.5328407
14241,chhattisgarh,2020,2,surguja district,533916,943051720.5904517
14242,chhattisgarh,2020,2,dantewada district,185996,395884888.0561264
14243,chhattisgarh,2020,2,gariyaband district,256651,474806305.0637693
14244,chhattisgarh,2020,2,durg district,2269659,3224351699.513093
14245,chhattisgarh,2020,2,rajnandgaon district,673472,1115085386.2998686
14246,chhattisgarh,2020,2,raipur district,4506567,8132937028.126704
14247,chhattisgarh,2020,2,narayanpur district,79049,144153919.67027372
14248,chhattisgarh,2020,2,kanker district,386419,720470774.5190057
14249,chhattisgarh,2020,2,korea district,386555,725095695.8659099
14250,chhattisgarh,2020,2,mungeli district,233660,403225447.3262347
14251,chhattisgarh,2020,2,bilaspur district,1317592,2187204544.3310075
14252,chhattisgarh,2020,2,balrampur district,364767,863677503.587856
14253,chhattisgarh,2020,2,bijapur district,178476,411677296.53790194
14254,chhattisgarh,2020,2,bemetara district,326694,493432459.02954155
14255,chhattisgarh,2020,2,bastar district,464740,971932585.9016597
14256,chhattisgarh,2020,2,kondagaon district,214666,365998866.829898
14257,chhattisgarh,2020,2,mahasamund district,554707,987188501.0492831
14258,chhattisgarh,2020,1,dhamtari district,327305,540051855.9444383
14259,chhattisgarh,2020,1,korba district,718120,1166839868.1460686
14260,chhattisgarh,2020,1,surajpur district,271529,473520926.39881825
14261,chhattisgarh,2020,1,baloda bazar district,458451,758990785.274246
14262,chhattisgarh,2020,1,sukma district,103677,237179270.88055882
14263,chhattisgarh,2020,1,raigarh district,853049,1441862102.9480531
14264,chhattisgarh,2020,1,janjgir champa district,931656,1488048447.0181952
14265,chhattisgarh,2020,1,jashpur district,245808,399914857.0065902
14266,chhattisgarh,2020,1,balod district,266297,405890896.2419557
14267,chhattisgarh,2020,1,kabirdham district,226697,333091859.6139035
14268,chhattisgarh,2020,1,surguja district,471783,825221523.2257853
14269,chhattisgarh,2020,1,dantewada district,137611,289371036.081318
14270,chhattisgarh,2020,1,gariyaband district,179753,298939099.61672366
14271,chhattisgarh,2020,1,durg district,2720717,3703033691.5734186
14272,chhattisgarh,2020,1,rajnandgaon district,530737,829638269.61084
14273,chhattisgarh,2020,1,raipur district,7165357,12890786407.130106
14274,chhattisgarh,2020,1,narayanpur district,53826,94150093.29922323
14275,chhattisgarh,2020,1,kanker district,286427,543997906.2762351
14276,chhattisgarh,2020,1,korea district,282413,495684980.83725876
14277,chhattisgarh,2020,1,mungeli district,150686,245594493.84039813
14278,chhattisgarh,2020,1,bilaspur district,1626602,2606579319.869314
14279,chhattisgarh,2020,1,balrampur district,250651,538258897.6136359
14280,chhattisgarh,2020,1,bijapur district,134336,284069644.98290277
14281,chhattisgarh,2020,1,bemetara district,228647,344270011.2919048
14282,chhattisgarh,2020,1,bastar district,343428,648430548.0752722
14283,chhattisgarh,2020,1,kondagaon district,163047,264923582.99052787
14284,chhattisgarh,2020,1,mahasamund district,395381,712257295.5688996
14285,chhattisgarh,2020,4,dhamtari district,624812,1116630006.0085955
14286,chhattisgarh,2020,4,korba district,1984429,3184943428.3822093
14287,chhattisgarh,2020,4,surajpur district,676567,1305789055.4768894
14288,chhattisgarh,2020,4,baloda bazar district,1079166,1896871501.902258
14289,chhattisgarh,2020,4,sukma district,238465,638524490.7419174
14290,chhattisgarh,2020,4,raigarh district,2064164,3637725480.8909154
14291,chhattisgarh,2020,4,janjgir champa district,2192318,3743676244.613643
14292,chhattisgarh,2020,4,jashpur district,599900,1101179048.8851104
14293,chhattisgarh,2020,4,balod district,653978,1065314612.5838513
14294,chhattisgarh,2020,4,kabirdham district,551734,894582481.4049557
14295,chhattisgarh,2020,4,surguja district,1086420,2064653403.7490907
14296,chhattisgarh,2020,4,dantewada district,318775,789981955.5130013
14297,chhattisgarh,2020,4,gariyaband district,417169,739494892.833446
14298,chhattisgarh,2020,4,durg district,4913427,7302773368.858854
14299,chhattisgarh,2020,4,rajnandgaon district,1290120,2254466252.901078
14300,chhattisgarh,2020,4,raipur district,8570997,14747848599.148956
14301,chhattisgarh,2020,4,narayanpur district,126331,257167467.5268439
14302,chhattisgarh,2020,4,kanker district,634514,1358849804.8078868
14303,chhattisgarh,2020,4,korea district,754942,1395166961.7705023
14304,chhattisgarh,2020,4,mungeli district,363678,666087422.2678833
14305,chhattisgarh,2020,4,bilaspur district,2837963,4829260316.92908
14306,chhattisgarh,2020,4,balrampur district,578790,1340368849.4000525
14307,chhattisgarh,2020,4,bijapur district,307460,766898011.8716979
14308,chhattisgarh,2020,4,bemetara district,520944,870151678.1162208
14309,chhattisgarh,2020,4,bastar district,738632,1566415259.0535295
14310,chhattisgarh,2020,4,kondagaon district,369192,728929648.0722761
14311,chhattisgarh,2020,4,mahasamund district,1034749,1951224040.2379332
14312,chhattisgarh,2018,3,dhamtari district,82428,117488009.0239144
14313,chhattisgarh,2018,3,korba district,184852,293436194.59698164
14314,chhattisgarh,2018,3,surajpur district,70726,117394526.2211022
14315,chhattisgarh,2018,3,baloda bazar district,127539,204693992.96310723
14316,chhattisgarh,2018,3,sukma district,14906,34497222.33322545
14317,chhattisgarh,2018,3,raigarh district,263831,410153295.34528005
14318,chhattisgarh,2018,3,janjgir champa district,544027,761781545.6720302
14319,chhattisgarh,2018,3,jashpur district,68085,107652984.44522895
14320,chhattisgarh,2018,3,balod district,71561,92661258.52399492
14321,chhattisgarh,2018,3,kabirdham district,59769,79081577.09812817
14322,chhattisgarh,2018,3,surguja district,123129,222467433.69994545
14323,chhattisgarh,2018,3,dantewada district,30707,61983191.57948123
14324,chhattisgarh,2018,3,gariyaband district,68853,100197481.7308268
14325,chhattisgarh,2018,3,durg district,397408,670651315.7474772
14326,chhattisgarh,2018,3,rajnandgaon district,154856,234428137.06427848
14327,chhattisgarh,2018,3,raipur district,659871,1235190303.9525878
14328,chhattisgarh,2018,3,narayanpur district,10326,14992218.067332882
14329,chhattisgarh,2018,3,kanker district,62200,99066430.65690401
14330,chhattisgarh,2018,3,korea district,79975,151849657.85464737
14331,chhattisgarh,2018,3,mungeli district,40168,58982986.65258928
14332,chhattisgarh,2018,3,bilaspur district,335751,498127861.8344182
14333,chhattisgarh,2018,3,balrampur district,59664,150052868.27342016
14334,chhattisgarh,2018,3,bijapur district,23318,52221607.48542527
14335,chhattisgarh,2018,3,bemetara district,73056,110600944.88712542
14336,chhattisgarh,2018,3,bastar district,84286,152773164.90885538
14337,chhattisgarh,2018,3,kondagaon district,42641,70026983.47794574
14338,chhattisgarh,2018,3,mahasamund district,125671,199853879.35012454
14339,chhattisgarh,2018,2,dhamtari district,64767,75916210.48885134
14340,chhattisgarh,2018,2,korba district,138391,211036250.02659774
